level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	3509	-1	
2	1	1	0	0	0	259	242	41	30	-1	
3	1	1	1	0	0	259	242	41	30	-1	
4	1	1	1	1	0	259	242	41	30	-1	
5	1	1	1	1	1	259	242	41	30	96.979057	28
2	1	2	0	0	0	1066	234	1284	37	-1	
3	1	2	1	0	0	1066	234	1284	37	-1	
4	1	2	1	1	0	1066	234	1284	37	-1	
5	1	2	1	1	1	1066	244	55	26	96.285988	<<
5	1	2	1	1	2	1137	235	59	35	96.179924	LE
5	1	2	1	1	3	1212	234	261	37	94.455208	MONITEUR
5	1	2	1	1	4	1489	243	55	27	96.892624	>>
5	1	2	1	1	5	1755	242	56	28	96.246300	No.
5	1	2	1	1	6	1826	240	43	30	87.934776	20
5	1	2	1	1	7	1880	257	11	4	87.934776	-
5	1	2	1	1	8	1920	240	147	30	96.632469	Vendredi
5	1	2	1	1	9	2079	240	42	30	96.663147	29
5	1	2	1	1	10	2131	240	126	30	96.268677	Janvier
5	1	2	1	1	11	2268	239	82	31	96.268677	2016
2	1	3	0	0	0	258	275	2092	8	-1	
3	1	3	1	0	0	258	275	2092	8	-1	
4	1	3	1	1	0	258	275	2092	8	-1	
5	1	3	1	1	1	258	275	2092	8	95.000000	 
2	1	4	0	0	0	257	287	2094	15	-1	
3	1	4	1	0	0	257	287	2094	15	-1	
4	1	4	1	1	0	257	287	2094	15	-1	
5	1	4	1	1	1	257	287	2094	15	95.000000	 
2	1	5	0	0	0	325	734	208	33	-1	
3	1	5	1	0	0	325	734	208	33	-1	
4	1	5	1	1	0	325	734	208	33	-1	
5	1	5	1	1	1	325	735	126	32	93.290642	Article
5	1	5	1	1	2	466	734	67	32	87.887291	49.-
2	1	6	0	0	0	325	1272	205	33	-1	
3	1	6	1	0	0	325	1272	205	33	-1	
4	1	6	1	1	0	325	1272	205	33	-1	
5	1	6	1	1	1	325	1272	127	33	92.596329	Article
5	1	6	1	1	2	464	1272	66	32	84.228554	50.-
2	1	7	0	0	0	327	1811	208	32	-1	
3	1	7	1	0	0	327	1811	208	32	-1	
4	1	7	1	1	0	327	1811	208	32	-1	
5	1	7	1	1	1	327	1811	126	32	93.293648	Article
5	1	7	1	1	2	468	1811	67	31	86.944489	51.-
2	1	8	0	0	0	585	357	1765	471	-1	
3	1	8	1	0	0	585	357	1765	301	-1	
4	1	8	1	1	0	587	357	1763	42	-1	
5	1	8	1	1	1	587	360	86	31	96.111809	Dans
5	1	8	1	1	2	687	359	44	32	96.046654	les
5	1	8	1	1	3	744	359	47	31	96.861237	six
5	1	8	1	1	4	805	359	81	32	96.792557	mois
5	1	8	1	1	5	898	359	124	32	95.980820	suivant
5	1	8	1	1	6	1035	359	29	31	96.518890	la
