level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	3509	-1	
2	1	1	0	0	0	177	250	38	30	-1	
3	1	1	1	0	0	177	250	38	30	-1	
4	1	1	1	1	0	177	250	38	30	-1	
5	1	1	1	1	1	177	250	38	30	96.821053	16
2	1	2	0	0	0	982	234	1285	40	-1	
3	1	2	1	0	0	982	234	1285	40	-1	
4	1	2	1	1	0	982	234	1285	40	-1	
5	1	2	1	1	1	982	248	55	26	96.643356	<<
5	1	2	1	1	2	1052	238	61	36	95.976631	LE
5	1	2	1	1	3	1128	236	261	38	95.619598	MONITEUR
5	1	2	1	1	4	1405	244	55	26	95.568352	>>
5	1	2	1	1	5	1672	240	55	30	95.966881	No.
5	1	2	1	1	6	1744	238	41	31	93.203102	20
5	1	2	1	1	7	1798	255	10	5	92.618591	-
5	1	2	1	1	8	1836	237	148	31	96.485352	Vendredi
5	1	2	1	1	9	1997	236	41	31	96.849312	29
5	1	2	1	1	10	2048	237	127	30	96.113907	Janvier
5	1	2	1	1	11	2185	234	82	31	96.947350	2016
2	1	3	0	0	0	174	270	2093	22	-1	
3	1	3	1	0	0	174	270	2093	22	-1	
4	1	3	1	1	0	174	270	2093	22	-1	
5	1	3	1	1	1	174	270	2093	22	95.000000	 
2	1	4	0	0	0	174	281	2095	30	-1	
3	1	4	1	0	0	174	281	2095	30	-1	
4	1	4	1	1	0	174	281	2095	30	-1	
5	1	4	1	1	1	174	281	2095	30	95.000000	 
2	1	5	0	0	0	249	1318	188	31	-1	
3	1	5	1	0	0	249	1318	188	31	-1	
4	1	5	1	1	0	249	1318	188	31	-1	
5	1	5	1	1	1	249	1318	126	31	93.217468	Article
5	1	5	1	1	2	391	1318	46	29	72.028717	6.-
2	1	6	0	0	0	503	350	1766	153	-1	
3	1	6	1	0	0	503	350	1766	153	-1	
4	1	6	1	1	0	503	350	1764	54	-1	
5	1	6	1	1	1	503	367	45	34	92.553635	w)
5	1	6	1	1	2	567	365	184	39	96.456467	Signature
5	1	6	1	1	3	770	361	234	40	93.288849	électronique
5	1	6	1	1	4	1026	371	6	21	93.182961	:
5	1	6	1	1	5	1053	360	127	32	96.731033	donnée
5	1	6	1	1	6	1199	359	53	40	96.996910	qui
5	1	6	1	1	7	1274	358	117	32	96.232910	résulte
5	1	6	1	1	8	1410	358	40	31	93.283592	de
5	1	6	1	1	9	1472	357	125	40	92.334595	l’usage
5	1	6	1	1	10	1616	356	80	31	95.266548	d’un
5	1	6	1	1	11	1716	354	138	42	96.648689	procédé
5	1	6	1	1	12	1874	353	100	32	96.703819	fiable
5	1	6	1	1	13	1994	350	273	34	46.910824	d'identification
4	1	6	1	2	0	503	400	1766	55	-1	
5	1	6	1	2	1	503	415	207	40	96.570618	garantissant
5	1	6	1	2	2	724	423	58	22	96.583046	son
5	1	6	1	2	3	797	413	61	32	96.010597	lien
5	1	6	1	2	4	873	422	77	22	96.905144	avec
5	1	6	1	2	5	966	412	93	31	57.614155	l'acte
5	1	6	1	2	6	1073	410	114	40	96.612488	auquel
5	1	6	1	2	7	1200	409	62	32	96.881966	elle
5	1	6	1	2	8	1276	408	162	32	62.293076	s'attache.
5	1	6	1	2	9	1454	407	67	32	95.080627	Elle
5	1	6	1	2	10	1536	405	142	33	96.289413	identifie
5	1	6	1	2	11	1691	405	82	32	96.221466	celui
5	1	6	1	2	12	1788	404	53	41	93.274620	qui
5	1	6	1	2	13	1856	404	145	41	66.588013	l’appose
5	1	6	1	2	14	2014	408	31	26	96.858253	et
5	1	6	1	2	15	2059	401	166	32	96.097023	manifeste
5	1	6	1	2	16	2241	400	28	32	96.487122	le
4	1	6	1	3	0	503	457	1210	46	-1	
5	1	6	1	3	1	503	470	239	27	96.268448	consentement
5	1	6	1	3	2	754	464	42	31	96.753349	du
5	1	6	1	3	3	811	462	166	41	96.736824	signataire
5	1	6	1	3	4	991	471	59	22	96.574760	aux
5	1	6	1	3	5	1066	460	191	40	96.437622	obligations
5	1	6	1	3	6	1271	459	52	40	96.948387	qui
5	1	6	1	3	7	1337	458	168	32	95.855980	découlent
5	1	6	1	3	8	1519	457	38	31	96.974602	de
5	1	6	1	3	9	1571	461	50	26	95.163704	cet
5	1	6	1	3	10	1634	461	79	31	95.163704	acte;
2	1	7	0	0	0	504	550	1766	155	-1	
3	1	7	1	0	0	504	550	1766	155	-1	
4	1	7	1	1	0	505	550	1765	54	-1	
5	1	7	1	1	1	505	568	34	33	96.442688	x)
5	1	7	1	1	2	552	565	181	39	96.665237	Signature
5	1	7	1	1	3	745	562	230	39	96.758461	électronique
5	1	7	1	1	4	986	558	166	35	93.282364	sécurisée
5	1	7	1	1	5	1167	569	6	22	93.031158	:
5	1	7	1	1	6	1187	569	62	22	95.906784	une
5	1	7	1	1	7	1263	558	157	41	95.906784	signature
5	1	7	1	1	8	1433	556	214	41	96.212128	électronique
5	1	7	1	1	9	1660	555	52	41	96.212128	qui
5	1	7	1	1	10	1726	560	48	26	96.093201	est
5	1	7	1	1	11	1787	563	112	32	96.093201	propre
5	1	7	1	1	12	1912	563	39	21	96.982750	au
5	1	7	1	1	13	1965	551	177	42	93.124733	signataire,
5	1	7	1	1	14	2155	550	52	42	96.525970	qui
5	1	7	1	1	15	2223	555	47	27	96.352890	est
4	1	7	1	2	0	504	600	1766	55	-1	
5	1	7	1	2	1	504	615	92	32	96.027397	créée
5	1	7	1	2	2	607	623	54	32	96.414490	par
5	1	7	1	2	3	671	615	56	30	96.184227	des
5	1	7	1	2	4	738	622	135	31	96.384056	moyens
5	1	7	1	2	5	882	621	62	31	94.758858	que
5	1	7	1	2	6	955	612	29	31	95.031372	le
5	1	7	1	2	7	996	610	167	41	96.509033	signataire
5	1	7	1	2	8	1174	609	107	40	95.632568	puisse
5	1	7	1	2	9	1293	608	110	41	95.632568	garder
