level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	3509	-1	
2	1	1	0	0	0	287	225	36	29	-1	
3	1	1	1	0	0	287	225	36	29	-1	
4	1	1	1	1	0	287	225	36	29	-1	
5	1	1	1	1	1	287	225	36	29	96.578949	14
2	1	2	0	0	0	1091	217	1283	36	-1	
3	1	2	1	0	0	1091	217	1283	36	-1	
4	1	2	1	1	0	1091	217	1283	36	-1	
5	1	2	1	1	1	1091	226	55	27	96.438660	<<
5	1	2	1	1	2	1160	219	61	34	96.438660	LE
5	1	2	1	1	3	1236	217	262	36	95.870216	MONITEUR
5	1	2	1	1	4	1513	225	55	26	96.372154	>>
5	1	2	1	1	5	1780	223	55	28	96.678619	No.
5	1	2	1	1	6	1850	222	43	29	89.889717	20
5	1	2	1	1	7	1905	239	11	4	89.889717	-
5	1	2	1	1	8	1945	221	148	30	96.431587	Vendredi
5	1	2	1	1	9	2104	221	42	30	96.897560	29
5	1	2	1	1	10	2156	221	126	30	96.148239	Janvier
5	1	2	1	1	11	2293	220	81	30	96.689011	2016
2	1	3	0	0	0	282	256	2093	12	-1	
3	1	3	1	0	0	282	256	2093	12	-1	
4	1	3	1	1	0	282	256	2093	12	-1	
5	1	3	1	1	1	282	256	2093	12	95.000000	 
2	1	4	0	0	0	282	267	2094	19	-1	
3	1	4	1	0	0	282	267	2094	19	-1	
4	1	4	1	1	0	282	267	2094	19	-1	
5	1	4	1	1	1	282	267	2094	19	95.000000	 
2	1	5	0	0	0	351	1445	195	34	-1	
3	1	5	1	0	0	351	1445	195	34	-1	
4	1	5	1	1	0	351	1445	195	34	-1	
5	1	5	1	1	1	351	1445	135	34	91.621124	Section
5	1	5	1	1	2	500	1445	46	32	91.463264	2.-
2	1	6	0	0	0	351	1551	188	32	-1	
3	1	6	1	0	0	351	1551	188	32	-1	
4	1	6	1	1	0	351	1551	188	32	-1	
5	1	6	1	1	1	351	1551	128	32	93.296310	Article
5	1	6	1	1	2	493	1551	46	32	88.037994	5.-
