level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	3509	-1	
2	1	1	0	0	0	2	0	432	6	-1	
3	1	1	1	0	0	2	0	432	6	-1	
4	1	1	1	1	0	2	0	432	6	-1	
5	1	1	1	1	1	2	0	432	6	95.000000	 
2	1	2	0	0	0	204	223	40	29	-1	
3	1	2	1	0	0	204	223	40	29	-1	
4	1	2	1	1	0	204	223	40	29	-1	
5	1	2	1	1	1	204	223	40	29	96.630173	22
2	1	3	0	0	0	1010	210	1284	37	-1	
3	1	3	1	0	0	1010	210	1284	37	-1	
4	1	3	1	1	0	1010	210	1284	37	-1	
5	1	3	1	1	1	1010	221	55	26	96.765312	<<
5	1	3	1	1	2	1082	212	59	35	96.176826	LE
5	1	3	1	1	3	1156	210	261	37	96.076790	MONITEUR
5	1	3	1	1	4	1433	218	55	26	96.642738	>>
5	1	3	1	1	5	1701	215	54	29	95.012413	No.
5	1	3	1	1	6	1771	213	42	30	91.669067	20
5	1	3	1	1	7	1825	230	11	4	91.669067	-
5	1	3	1	1	8	1864	213	148	30	96.770996	Vendredi
5	1	3	1	1	9	2024	212	41	30	96.977417	29
5	1	3	1	1	10	2075	212	126	30	96.327888	Janvier
5	1	3	1	1	11	2212	211	82	30	96.327888	2016
2	1	4	0	0	0	203	245	2093	19	-1	
3	1	4	1	0	0	203	245	2093	19	-1	
4	1	4	1	1	0	203	245	2093	19	-1	
5	1	4	1	1	1	203	245	2093	19	95.000000	 
2	1	5	0	0	0	203	257	2093	25	-1	
3	1	5	1	0	0	203	257	2093	25	-1	
4	1	5	1	1	0	203	257	2093	25	-1	
5	1	5	1	1	1	203	257	2093	25	95.000000	 
2	1	6	0	0	0	271	340	208	33	-1	
3	1	6	1	0	0	271	340	208	33	-1	
4	1	6	1	1	0	271	340	208	33	-1	
5	1	6	1	1	1	271	341	126	32	93.301247	Article
5	1	6	1	1	2	414	340	65	32	88.215004	25.-
2	1	7	0	0	0	276	1286	209	34	-1	
3	1	7	1	0	0	276	1286	209	34	-1	
4	1	7	1	1	0	276	1286	209	34	-1	
5	1	7	1	1	1	276	1287	126	33	93.300804	Article
5	1	7	1	1	2	419	1286	66	32	92.132591	26.-
2	1	8	0	0	0	279	1811	196	34	-1	
3	1	8	1	0	0	279	1811	196	34	-1	
4	1	8	1	1	0	279	1811	196	34	-1	
5	1	8	1	1	1	279	1813	133	32	93.299812	Section
5	1	8	1	1	2	431	1811	44	32	91.822327	2.-
2	1	9	0	0	0	280	1916	209	34	-1	
